"Mod name","Registry name","Item ID","Meta/dmg","Display name","Recipe name","Ore Dict keys"
"Biomes O' Plenty","biomesoplenty:jar_empty",4330,0,"Empty Jar","biomesoplenty:empty_jar",""
"Biomes O' Plenty","biomesoplenty:magic_door",4301,0,"Magic Door","biomesoplenty:magic_door","doorWood"
"Biomes O' Plenty","biomesoplenty:magic_fence",4269,0,"Magic Fence","biomesoplenty:magic_fence","fenceWood"
"Biomes O' Plenty","biomesoplenty:magic_fence_gate",4285,0,"Magic Fence Gate","biomesoplenty:magic_fence_gate","fenceGateWood"
"Biomes O' Plenty","biomesoplenty:magic_stairs",4251,0,"Magic Wood Stairs","biomesoplenty:magic_stairs","stairWood"
"Biomes O' Plenty","biomesoplenty:mahogany_door",4309,0,"Mahogany Door","biomesoplenty:mahogany_door","doorWood"
"Biomes O' Plenty","biomesoplenty:mahogany_fence",4277,0,"Mahogany Fence","biomesoplenty:mahogany_fence","fenceWood"
"Biomes O' Plenty","biomesoplenty:mahogany_fence_gate",4293,0,"Mahogany Fence Gate","biomesoplenty:mahogany_fence_gate","fenceGateWood"
"Biomes O' Plenty","biomesoplenty:mahogany_stairs",4259,0,"Mahogany Wood Stairs","biomesoplenty:mahogany_stairs","stairWood"
"Biomes O' Plenty","biomesoplenty:mangrove_door",4302,0,"Mangrove Door","biomesoplenty:mangrove_door","doorWood"
"Biomes O' Plenty","biomesoplenty:mangrove_fence",4270,0,"Mangrove Fence","biomesoplenty:mangrove_fence","fenceWood"
"Biomes O' Plenty","biomesoplenty:mangrove_fence_gate",4286,0,"Mangrove Fence Gate","biomesoplenty:mangrove_fence_gate","fenceGateWood"
"Biomes O' Plenty","biomesoplenty:mangrove_stairs",4252,0,"Mangrove Stairs","biomesoplenty:mangrove_stairs","stairWood"
"Biomes O' Plenty","biomesoplenty:mud",4220,0,"Mud","biomesoplenty:mud","blockMud"
"Biomes O' Plenty","biomesoplenty:mud",4220,0,"Mud","biomesoplenty:mud_from_dirt","blockMud"
"Biomes O' Plenty","biomesoplenty:mud_brick_block",4230,0,"Mud Bricks","biomesoplenty:mud_bricks",""
"Biomes O' Plenty","biomesoplenty:mud_brick_stairs",4231,0,"Mud Brick Stairs","biomesoplenty:mud_bricks_stairs",""
"Biomes O' Plenty","biomesoplenty:other_slab",4232,0,"Mud Brick Slab","biomesoplenty:mud_bricks_slab",""
"Biomes O' Plenty","biomesoplenty:other_slab",4232,1,"White Sandstone Slab","biomesoplenty:white_sandstone_slab",""
"Biomes O' Plenty","biomesoplenty:palm_door",4303,0,"Palm Door","biomesoplenty:palm_door","doorWood"
"Biomes O' Plenty","biomesoplenty:palm_fence",4271,0,"Palm Fence","biomesoplenty:palm_fence","fenceWood"
"Biomes O' Plenty","biomesoplenty:palm_fence_gate",4287,0,"Palm Fence Gate","biomesoplenty:palm_fence_gate","fenceGateWood"
"Biomes O' Plenty","biomesoplenty:palm_stairs",4253,0,"Palm Stairs","biomesoplenty:palm_stairs","stairWood"
"Biomes O' Plenty","biomesoplenty:pine_door",4306,0,"Pine Door","biomesoplenty:pine_door","doorWood"
"Biomes O' Plenty","biomesoplenty:pine_fence",4274,0,"Pine Fence","biomesoplenty:pine_fence","fenceWood"
"Biomes O' Plenty","biomesoplenty:pine_fence_gate",4290,0,"Pine Fence Gate","biomesoplenty:pine_fence_gate","fenceGateWood"
"Biomes O' Plenty","biomesoplenty:pine_stairs",4256,0,"Pine Stairs","biomesoplenty:pine_stairs","stairWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,0,"Sacred Oak Wood Planks","biomesoplenty:sacred_oak_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,1,"Cherry Wood Planks","biomesoplenty:cherry_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,2,"Umbran Wood Planks","biomesoplenty:umbran_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,3,"Fir Wood Planks","biomesoplenty:fir_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,4,"Ethereal Wood Planks","biomesoplenty:ethereal_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,5,"Magic Wood Planks","biomesoplenty:magic_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,6,"Mangrove Wood Planks","biomesoplenty:mangrove_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,7,"Palm Wood Planks","biomesoplenty:palm_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,8,"Redwood Wood Planks","biomesoplenty:redwood_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,9,"Willow Wood Planks","biomesoplenty:willow_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,10,"Pine Wood Planks","biomesoplenty:pine_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,11,"Hellbark Wood Planks","biomesoplenty:hellbark_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,12,"Jacaranda Wood Planks","biomesoplenty:jacaranda_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,13,"Mahogany Wood Planks","biomesoplenty:mahogany_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,14,"Ebony Wood Planks","biomesoplenty:ebony_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:planks_0",4245,15,"Eucalyptus Wood Planks","biomesoplenty:eucalyptus_planks","plankWood"
"Biomes O' Plenty","biomesoplenty:plant_0",4319,11,"Leaf Pile","biomesoplenty:leaf_pile","plantLeafpile"
"Biomes O' Plenty","biomesoplenty:redwood_door",4304,0,"Redwood Door","biomesoplenty:redwood_door","doorWood"
"Biomes O' Plenty","biomesoplenty:redwood_fence",4272,0,"Redwood Fence","biomesoplenty:redwood_fence","fenceWood"
"Biomes O' Plenty","biomesoplenty:redwood_fence_gate",4288,0,"Redwood Fence Gate","biomesoplenty:redwood_fence_gate","fenceGateWood"
"Biomes O' Plenty","biomesoplenty:redwood_stairs",4254,0,"Redwood Stairs","biomesoplenty:redwood_stairs","stairWood"
"Biomes O' Plenty","biomesoplenty:ricebowl",4364,0,"Bowl of Rice","biomesoplenty:bowl_of_rice","foodBowlofrice"
"Biomes O' Plenty","biomesoplenty:sacred_oak_door",4296,0,"Sacred Oak Door","biomesoplenty:sacred_oak_door","doorWood"
"Biomes O' Plenty","biomesoplenty:sacred_oak_fence",4264,0,"Sacred Oak Fence","biomesoplenty:sacred_oak_fence","fenceWood"
"Biomes O' Plenty","biomesoplenty:sacred_oak_fence_gate",4280,0,"Sacred Oak Fence Gate","biomesoplenty:sacred_oak_fence_gate","fenceGateWood"
"Biomes O' Plenty","biomesoplenty:sacred_oak_stairs",4246,0,"Sacred Oak Wood Stairs","biomesoplenty:sacred_oak_stairs","stairWood"
"Biomes O' Plenty","biomesoplenty:shroompowder",4363,0,"Shroom Powder","biomesoplenty:shroom_powder","foodMushroompowder"
"Biomes O' Plenty","biomesoplenty:terrarium",4328,0,"Fern Terrarium","biomesoplenty:fern_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,1,"Mushroom Terrarium","biomesoplenty:mushroom_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,2,"Cactus Terrarium","biomesoplenty:cactus_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,3,"Flax Terrarium","biomesoplenty:flax_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,4,"Flower Terrarium","biomesoplenty:flower_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,5,"Koru Terrarium","biomesoplenty:koru_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,6,"Bamboo Terrarium","biomesoplenty:bamboo_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,7,"Beach Terrarium","biomesoplenty:beach_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,8,"Glowshroom Terrarium","biomesoplenty:glowshroom_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,9,"Dead Terrarium","biomesoplenty:dead_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,10,"Mystic Terrarium","biomesoplenty:mystic_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,11,"Ominous Terrarium","biomesoplenty:ominous_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,12,"Wasteland Terrarium","biomesoplenty:wasteland_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,13,"Origin Terrarium","biomesoplenty:origin_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,14,"Nether Terrarium","biomesoplenty:nether_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrarium",4328,15,"Ender Terrarium","biomesoplenty:ender_terrarium",""
"Biomes O' Plenty","biomesoplenty:terrestrial_artifact",4354,0,"Terrestrial Artifact","biomesoplenty:terrestrial_artifact",""
"Biomes O' Plenty","biomesoplenty:umbran_door",4298,0,"Umbran Door","biomesoplenty:umbran_door","doorWood"
"Biomes O' Plenty","biomesoplenty:umbran_fence",4266,0,"Umbran Fence","biomesoplenty:umbran_fence","fenceWood"
"Biomes O' Plenty","biomesoplenty:umbran_fence_gate",4282,0,"Umbran Fence Gate","biomesoplenty:umbran_fence_gate","fenceGateWood"
"Biomes O' Plenty","biomesoplenty:umbran_stairs",4248,0,"Umbran Wood Stairs","biomesoplenty:umbran_stairs","stairWood"
"Biomes O' Plenty","biomesoplenty:white_dye",4368,0,"White Dye","biomesoplenty:white_dye_from_lily_of_the_valley","dyeWhite"
"Biomes O' Plenty","biomesoplenty:white_dye",4368,0,"White Dye","biomesoplenty:white_dye_from_white_anemone","dyeWhite"
"Biomes O' Plenty","biomesoplenty:white_sandstone",4215,0,"White Sandstone","biomesoplenty:white_sandstone","sandstone"
"Biomes O' Plenty","biomesoplenty:white_sandstone",4215,1,"Chiseled White Sandstone","biomesoplenty:chiseled_white_sandstone",""
"Biomes O' Plenty","biomesoplenty:white_sandstone",4215,2,"Smooth White Sandstone","biomesoplenty:smooth_white_sandstone",""
"Biomes O' Plenty","biomesoplenty:white_sandstone_stairs",4216,0,"White Sandstone Stairs","biomesoplenty:white_sandstone_stairs",""
"Biomes O' Plenty","biomesoplenty:willow_door",4305,0,"Willow Door","biomesoplenty:willow_door","doorWood"
"Biomes O' Plenty","biomesoplenty:willow_fence",4273,0,"Willow Fence","biomesoplenty:willow_fence","fenceWood"
"Biomes O' Plenty","biomesoplenty:willow_fence_gate",4289,0,"Willow Fence Gate","biomesoplenty:willow_fence_gate","fenceGateWood"
"Biomes O' Plenty","biomesoplenty:willow_stairs",4255,0,"Willow Stairs","biomesoplenty:willow_stairs","stairWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_0",4262,0,"Sacred Oak Wood Slab","biomesoplenty:sacred_oak_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_0",4262,1,"Cherry Wood Slab","biomesoplenty:cherry_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_0",4262,2,"Umbran Wood Slab","biomesoplenty:umbran_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_0",4262,3,"Fir Wood Slab","biomesoplenty:fir_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_0",4262,4,"Ethereal Wood Slab","biomesoplenty:ethereal_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_0",4262,5,"Magic Wood Slab","biomesoplenty:magic_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_0",4262,6,"Mangrove Wood Slab","biomesoplenty:mangrove_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_0",4262,7,"Palm Wood Slab","biomesoplenty:palm_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_1",4263,0,"Redwood Wood Slab","biomesoplenty:redwood_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_1",4263,1,"Willow Wood Slab","biomesoplenty:willow_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_1",4263,2,"Pine Wood Slab","biomesoplenty:pine_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_1",4263,3,"Hellbark Wood Slab","biomesoplenty:hellbark_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_1",4263,4,"Jacaranda Wood Slab","biomesoplenty:jacaranda_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_1",4263,5,"Mahogany Wood Slab","biomesoplenty:mahogany_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_1",4263,6,"Ebony Wood Slab","biomesoplenty:ebony_wooden_slab","slabWood"
"Biomes O' Plenty","biomesoplenty:wood_slab_1",4263,7,"Eucalyptus Wood Slab","biomesoplenty:eucalyptus_wooden_slab","slabWood"
"Biomes O' Plenty","minecraft:coal",263,0,"Coal","biomesoplenty:coal_from_ash",""
"Biomes O' Plenty","minecraft:dye",351,1,"Rose Red","biomesoplenty:red_dye_from_bromeliad","dye,dyeRed"
"Biomes O' Plenty","minecraft:dye",351,1,"Rose Red","biomesoplenty:red_dye_from_rafflesia","dye,dyeRed"
"Biomes O' Plenty","minecraft:dye",351,1,"Rose Red","biomesoplenty:red_dye_from_rose","dye,dyeRed"
"Biomes O' Plenty","minecraft:dye",351,5,"Purple Dye","biomesoplenty:purple_dye_from_lavender","dye,dyePurple"
"Biomes O' Plenty","minecraft:dye",351,5,"Purple Dye","biomesoplenty:purple_dye_from_violet","dye,dyePurple"
"Biomes O' Plenty","minecraft:dye",351,6,"Cyan Dye","biomesoplenty:cyan_dye_from_glowflower","dye,dyeCyan"
"Biomes O' Plenty","minecraft:dye",351,6,"Cyan Dye","biomesoplenty:cyan_dye_from_swampflower","dye,dyeCyan"
"Biomes O' Plenty","minecraft:dye",351,7,"Light Gray Dye","biomesoplenty:light_gray_dye_from_clover","dye,dyeLightGray"
"Biomes O' Plenty","minecraft:dye",351,8,"Gray Dye","biomesoplenty:gray_dye_from_ash","dye,dyeGray"
"Biomes O' Plenty","minecraft:dye",351,8,"Gray Dye","biomesoplenty:gray_dye_from_wilted_lily","dye,dyeGray"
"Biomes O' Plenty","minecraft:dye",351,9,"Pink Dye","biomesoplenty:pink_dye_from_miners_delight","dye,dyePink"
"Biomes O' Plenty","minecraft:dye",351,9,"Pink Dye","biomesoplenty:pink_dye_from_pink_daffodil","dye,dyePink"
"Biomes O' Plenty","minecraft:dye",351,9,"Pink Dye","biomesoplenty:pink_dye_from_pink_hibiscus","dye,dyePink"
"Biomes O' Plenty","minecraft:dye",351,10,"Lime Dye","biomesoplenty:lime_dye_from_glowshroom","dye,dyeLime"
"Biomes O' Plenty","minecraft:dye",351,11,"Dandelion Yellow","biomesoplenty:yellow_dye_from_goldenrod","dye,dyeYellow"
"Biomes O' Plenty","minecraft:dye",351,12,"Light Blue Dye","biomesoplenty:light_blue_dye_from_blue_hydrangea","dye,dyeLightBlue"
"Biomes O' Plenty","minecraft:dye",351,12,"Light Blue Dye","biomesoplenty:light_blue_dye_from_flax","dye,dyeLightBlue"
"Biomes O' Plenty","minecraft:dye",351,12,"Light Blue Dye","biomesoplenty:light_blue_dye_from_icy_iris","dye,dyeLightBlue"
"Biomes O' Plenty","minecraft:dye",351,13,"Magenta Dye","biomesoplenty:magenta_dye_from_wildflower","dye,dyeMagenta"
"Biomes O' Plenty","minecraft:dye",351,14,"Orange Dye","biomesoplenty:orange_dye_from_burning_blossom","dye,dyeOrange"
"Biomes O' Plenty","minecraft:dye",351,14,"Orange Dye","biomesoplenty:orange_dye_from_orange_cosmos","dye,dyeOrange"
"Biomes O' Plenty","minecraft:sand",12,0,"Sand","biomesoplenty:sand_from_dried_sand","sand"
"Biomes O' Plenty","minecraft:wool",35,0,"White Wool","biomesoplenty:white_wool_from_cattails","blockWoolWhite,wool,woolBlock,woolWhite"
"Bonsai Trees","bonsaitrees:bonsaipot",7611,0,"Bonsai Pot","bonsaitrees:bonsaipot",""
"Bonsai Trees","bonsaitrees:bonsaipot",7611,1,"Hopping Bonsai Pot","bonsaitrees:bonsaipot_hopping",""
"Bountiful Baubles","bountifulbaubles:amuletcross",7645,0,"Cross Necklace","bountifulbaubles:spectralsilt_amuletcross",""
"Bountiful Baubles","bountifulbaubles:amuletsinempty",7639,0,"Sin Pendant (Empty)","bountifulbaubles:spectralsilt_sinpendantempty",""
"Bountiful Baubles","bountifulbaubles:amuletsingluttony",7640,0,"Gluttony Pendant","bountifulbaubles:amuletsingluttony",""
"Bountiful Baubles","bountifulbaubles:amuletsinpride",7642,0,"Pride Pendant","bountifulbaubles:amuletsinpride",""
"Bountiful Baubles","bountifulbaubles:amuletsinwrath",7643,0,"Wrath Pendant","bountifulbaubles:amuletsinwrath",""
"Bountiful Baubles","bountifulbaubles:brokenblackdragonscale",7627,0,"Cracked Black Dragon Scale","bountifulbaubles:spectralsilt_brokenblackdragonscale",""
"Bountiful Baubles","bountifulbaubles:crowngold",7641,0,"Golden Crown","bountifulbaubles:crowngold",""
"Bountiful Baubles","bountifulbaubles:disintegrationtablet",7647,0,"Disintegration Tablet","bountifulbaubles:spectralsilt_disintegrationtablet",""
"Bountiful Baubles","bountifulbaubles:magicmirror",7634,0,"Magic Mirror","bountifulbaubles:spectralsilt_magicmirror",""
"Bountiful Baubles","bountifulbaubles:phantomprism",7646,0,"Phantom Prism","bountifulbaubles:phantomprism",""
"Bountiful Baubles","bountifulbaubles:reforger",7612,0,"Reforging Station","bountifulbaubles:reforger",""
"Bountiful Baubles","bountifulbaubles:ringflywheel",7632,0,"Flywheel Ring","bountifulbaubles:ringflywheel",""
"Bountiful Baubles","bountifulbaubles:ringflywheeladvanced",7633,0,"Advanced Flywheel Ring","bountifulbaubles:ringflywheeladvanced",""
"Bountiful Baubles","bountifulbaubles:ringiron",7614,0,"Iron Ring","bountifulbaubles:ringiron","ringIron"
"Bountiful Baubles","bountifulbaubles:shieldcobalt",7616,0,"Cobalt Shield","bountifulbaubles:spectralsilt_shieldcobalt",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.amuletcross",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.amuletsinempty",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.brokenblackdragonscale",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.flaregun",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.magicmirror",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.shieldcobalt",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.shieldobsidian",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.trinketballoon",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.trinketbrokenheart",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.trinketluckyhorseshoe",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.trinketmagiclenses",""
"Bountiful Baubles","bountifulbaubles:spectralsilt",7648,0,"Spectral Silt","bountifulbaubles:disintegrate_item.bountifulbaubles.wormholemirror",""
"Bountiful Baubles","bountifulbaubles:trinketankhcharm",7630,0,"Ankh Charm","bountifulbaubles:trinketankhcharm",""
"Bountiful Baubles","bountifulbaubles:trinketballoon",7615,0,"Balloon","bountifulbaubles:spectralsilt_balloon",""
"Bountiful Baubles","bountifulbaubles:trinketblackdragonscale",7628,0,"Black Dragon Scale","bountifulbaubles:trinketblackdragonscale",""
"Bountiful Baubles","bountifulbaubles:trinketmagiclenses",7619,0,"Sunglasses","bountifulbaubles:spectralsilt_magiclenses",""
"Bountiful Baubles","bountifulbaubles:trinketobsidianskull",7617,0,"Obsidian Skull","bountifulbaubles:trinketobsidianskull",""
"Campfire","campfire:brazier",7651,0,"Brazier","campfire:brazier","campfire"
"Campfire","campfire:campfire",7652,0,"Acacia Log Campfire","campfire:campfire.minecraft.tile.log.acacia","campfire"
"Campfire","campfire:campfire",7652,0,"Acacia Wood Campfire","campfire:campfire.futuremc.tile.futuremc.acacia_wood","campfire"
"Campfire","campfire:campfire",7652,0,"Amaranth Log Campfire","campfire:campfire.natura.tile.natura.overworld_logs.amaranth","campfire"
"Campfire","campfire:campfire",7652,0,"Apple Log Campfire","campfire:campfire.natura.tile.natura.apple_log.apple","campfire"
"Campfire","campfire:campfire",7652,0,"Bacterial Log Campfire","campfire:campfire.stygian.tile.stygian.endviscouslog","campfire"
"Campfire","campfire:campfire",7652,0,"Birch Log Campfire","campfire:campfire.minecraft.tile.log.birch","campfire"
"Campfire","campfire:campfire",7652,0,"Birch Wood Campfire","campfire:campfire.futuremc.tile.futuremc.birch_wood","campfire"
"Campfire","campfire:campfire",7652,0,"Bloodwood Log Campfire","campfire:campfire.natura.tile.natura.nether_logs2","campfire"
