"Mod name","Registry name","Hardness","Resistance"
"Chocolate Quest Repoured","cqrepoured:red_netherbrick_carved",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:red_netherbrick_cube",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:red_netherbrick_large",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:red_netherbrick_pillar",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:red_netherbrick_scale",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:red_netherbrick_square",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:spawner",-1.00,Infinity
"Chocolate Quest Repoured","cqrepoured:stone_cube",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:stone_pillar",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:stone_scale",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:stone_small",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:stone_square",1.50,30.00
"Chocolate Quest Repoured","cqrepoured:table_acacia",2.00,45.00
"Chocolate Quest Repoured","cqrepoured:table_birch",2.00,45.00
"Chocolate Quest Repoured","cqrepoured:table_dark",2.00,45.00
"Chocolate Quest Repoured","cqrepoured:table_jungle",2.00,45.00
"Chocolate Quest Repoured","cqrepoured:table_oak",2.00,45.00
"Chocolate Quest Repoured","cqrepoured:table_spruce",2.00,45.00
"Chocolate Quest Repoured","cqrepoured:temporary_web",0.00,0.00
"Chocolate Quest Repoured","cqrepoured:tnt",0.00,0.00
"Chocolate Quest Repoured","cqrepoured:unlit_torch",0.00,0.00
"Classy Hats","classyhats:hat_stand",0.00,0.00
"Comforts","comforts:hammock_black",0.20,1.00
"Comforts","comforts:hammock_blue",0.20,1.00
"Comforts","comforts:hammock_brown",0.20,1.00
"Comforts","comforts:hammock_cyan",0.20,1.00
"Comforts","comforts:hammock_gray",0.20,1.00
"Comforts","comforts:hammock_green",0.20,1.00
"Comforts","comforts:hammock_light_blue",0.20,1.00
"Comforts","comforts:hammock_lime",0.20,1.00
"Comforts","comforts:hammock_magenta",0.20,1.00
"Comforts","comforts:hammock_orange",0.20,1.00
"Comforts","comforts:hammock_pink",0.20,1.00
"Comforts","comforts:hammock_purple",0.20,1.00
"Comforts","comforts:hammock_red",0.20,1.00
"Comforts","comforts:hammock_silver",0.20,1.00
"Comforts","comforts:hammock_white",0.20,1.00
"Comforts","comforts:hammock_yellow",0.20,1.00
"Comforts","comforts:rope",0.20,1.00
"Comforts","comforts:sleeping_bag_black",0.20,1.00
"Comforts","comforts:sleeping_bag_blue",0.20,1.00
"Comforts","comforts:sleeping_bag_brown",0.20,1.00
"Comforts","comforts:sleeping_bag_cyan",0.20,1.00
"Comforts","comforts:sleeping_bag_gray",0.20,1.00
"Comforts","comforts:sleeping_bag_green",0.20,1.00
"Comforts","comforts:sleeping_bag_light_blue",0.20,1.00
"Comforts","comforts:sleeping_bag_lime",0.20,1.00
"Comforts","comforts:sleeping_bag_magenta",0.20,1.00
"Comforts","comforts:sleeping_bag_orange",0.20,1.00
"Comforts","comforts:sleeping_bag_pink",0.20,1.00
"Comforts","comforts:sleeping_bag_purple",0.20,1.00
"Comforts","comforts:sleeping_bag_red",0.20,1.00
"Comforts","comforts:sleeping_bag_silver",0.20,1.00
"Comforts","comforts:sleeping_bag_white",0.20,1.00
"Comforts","comforts:sleeping_bag_yellow",0.20,1.00
"Coralreef","coralreef:coral",0.00,0.00
"Coralreef","coralreef:reef",1.50,30.00
"CyclopsTek","cyclopstek:beacon_eye",3.00,15.00
"Davinci's Vessels","davincisvessels:anchorpoint",1.00,3.00
"Davinci's Vessels","davincisvessels:balloon",0.35,3.00
"Davinci's Vessels","davincisvessels:buffer",1.00,3.00
"Davinci's Vessels","davincisvessels:crate_wood",1.00,3.00
"Davinci's Vessels","davincisvessels:engine",2.00,9.00
"Davinci's Vessels","davincisvessels:floater",1.00,3.00
"Davinci's Vessels","davincisvessels:gauge",1.00,3.00
"Davinci's Vessels","davincisvessels:marker",1.00,3.00
"Davinci's Vessels","davincisvessels:seat",1.00,3.00
"Davinci's Vessels","davincisvessels:securedbed",0.20,1.00
"Davinci's Vessels","davincisvessels:stickybuffer",1.00,3.00
"Deeper Depths","deeperdepths:amethyst_block",1.50,7.50
"Deeper Depths","deeperdepths:amethyst_cluster",1.50,7.50
"Deeper Depths","deeperdepths:black_candle",0.50,2.50
"Deeper Depths","deeperdepths:blue_candle",0.50,2.50
"Deeper Depths","deeperdepths:brown_candle",0.50,2.50
"Deeper Depths","deeperdepths:budding_amethyst",1.50,7.50
"Deeper Depths","deeperdepths:candle",0.50,2.50
"Deeper Depths","deeperdepths:chiseled_copper",3.00,18.00
"Deeper Depths","deeperdepths:cobbled_deepslate_stairs",1.50,18.00
"Deeper Depths","deeperdepths:copper_bars",3.00,18.00
"Deeper Depths","deeperdepths:copper_block",3.00,18.00
"Deeper Depths","deeperdepths:copper_bulb",3.00,18.00
"Deeper Depths","deeperdepths:copper_chain",3.00,18.00
"Deeper Depths","deeperdepths:copper_chest",3.00,18.00
"Deeper Depths","deeperdepths:copper_door",3.00,18.00
"Deeper Depths","deeperdepths:copper_grate",3.00,18.00
"Deeper Depths","deeperdepths:copper_lantern",3.00,18.00
"Deeper Depths","deeperdepths:copper_ore",3.00,15.00
"Deeper Depths","deeperdepths:copper_torch",0.00,0.00
"Deeper Depths","deeperdepths:copper_trapdoor",3.00,18.00
"Deeper Depths","deeperdepths:cut_copper",3.00,18.00
"Deeper Depths","deeperdepths:cut_copper_slab",3.00,18.00
"Deeper Depths","deeperdepths:cut_copper_stairs",3.00,18.00
"Deeper Depths","deeperdepths:cyan_candle",0.50,2.50
"Deeper Depths","deeperdepths:deepslate",3.00,18.00
"Deeper Depths","deeperdepths:deepslate_brick_stairs",1.50,18.00
"Deeper Depths","deeperdepths:deepslate_tile_stairs",1.50,18.00
"Deeper Depths","deeperdepths:double_cut_copper_slab",3.00,18.00
"Deeper Depths","deeperdepths:double_stone_slab",0.00,0.00
"Deeper Depths","deeperdepths:exposed_copper_bars",3.00,18.00
"Deeper Depths","deeperdepths:exposed_copper_door",3.00,18.00
"Deeper Depths","deeperdepths:exposed_copper_trapdoor",3.00,18.00
"Deeper Depths","deeperdepths:exposed_cut_copper_stairs",3.00,18.00
"Deeper Depths","deeperdepths:exposed_lightning_rod",3.00,18.00
"Deeper Depths","deeperdepths:gray_candle",0.50,2.50
"Deeper Depths","deeperdepths:green_candle",0.50,2.50
"Deeper Depths","deeperdepths:heavy_core",10.00,150.00
"Deeper Depths","deeperdepths:large_amethyst_bud",1.50,7.50
"Deeper Depths","deeperdepths:light_blue_candle",0.50,2.50
"Deeper Depths","deeperdepths:light_gray_candle",0.50,2.50
"Deeper Depths","deeperdepths:lightning_rod",3.00,18.00
"Deeper Depths","deeperdepths:lime_candle",0.50,2.50
"Deeper Depths","deeperdepths:magenta_candle",0.50,2.50
"Deeper Depths","deeperdepths:medium_amethyst_bud",1.50,7.50
"Deeper Depths","deeperdepths:orange_candle",0.50,2.50
"Deeper Depths","deeperdepths:oxidized_copper_bars",3.00,18.00
"Deeper Depths","deeperdepths:oxidized_copper_door",3.00,18.00
"Deeper Depths","deeperdepths:oxidized_copper_trapdoor",3.00,18.00
"Deeper Depths","deeperdepths:oxidized_cut_copper_stairs",3.00,18.00
"Deeper Depths","deeperdepths:oxidized_lightning_rod",3.00,18.00
"Deeper Depths","deeperdepths:pink_candle",0.50,2.50
"Deeper Depths","deeperdepths:polished_deepslate_stairs",1.50,18.00
"Deeper Depths","deeperdepths:polished_tuff_stairs",1.50,18.00
"Deeper Depths","deeperdepths:purple_candle",0.50,2.50
"Deeper Depths","deeperdepths:red_candle",0.50,2.50
"Deeper Depths","deeperdepths:reinforced_deepslate",55.00,275.00
"Deeper Depths","deeperdepths:small_amethyst_bud",1.50,7.50
"Deeper Depths","deeperdepths:stone",1.50,18.00
"Deeper Depths","deeperdepths:stone_slab",0.00,0.00
"Deeper Depths","deeperdepths:stone_wall",1.50,18.00
"Deeper Depths","deeperdepths:tinted_glass",0.30,1.50
"Deeper Depths","deeperdepths:trial_pot",0.00,0.00
"Deeper Depths","deeperdepths:trial_spawner",50.00,250.00
"Deeper Depths","deeperdepths:tuff_brick_stairs",1.50,18.00
"Deeper Depths","deeperdepths:tuff_stairs",1.50,18.00
"Deeper Depths","deeperdepths:vault",50.00,250.00
"Deeper Depths","deeperdepths:waxed_copper_bars",3.00,18.00
"Deeper Depths","deeperdepths:waxed_copper_bulb",3.00,18.00
"Deeper Depths","deeperdepths:waxed_copper_chain",3.00,18.00
"Deeper Depths","deeperdepths:waxed_copper_chest",3.00,18.00
"Deeper Depths","deeperdepths:waxed_copper_door",3.00,18.00
"Deeper Depths","deeperdepths:waxed_copper_trapdoor",3.00,18.00
"Deeper Depths","deeperdepths:waxed_cut_copper_stairs",3.00,18.00
"Deeper Depths","deeperdepths:waxed_exposed_copper_bars",3.00,18.00
"Deeper Depths","deeperdepths:waxed_exposed_copper_door",3.00,18.00
"Deeper Depths","deeperdepths:waxed_exposed_copper_trapdoor",3.00,18.00
"Deeper Depths","deeperdepths:waxed_exposed_cut_copper_stairs",3.00,18.00
"Deeper Depths","deeperdepths:waxed_exposed_lightning_rod",3.00,18.00
"Deeper Depths","deeperdepths:waxed_lightning_rod",3.00,18.00
"Deeper Depths","deeperdepths:waxed_oxidized_copper_bars",3.00,18.00
"Deeper Depths","deeperdepths:waxed_oxidized_copper_door",3.00,18.00
"Deeper Depths","deeperdepths:waxed_oxidized_copper_trapdoor",3.00,18.00
"Deeper Depths","deeperdepths:waxed_oxidized_cut_copper_stairs",3.00,18.00
"Deeper Depths","deeperdepths:waxed_oxidized_lightning_rod",3.00,18.00
"Deeper Depths","deeperdepths:waxed_weathered_copper_bars",3.00,18.00
"Deeper Depths","deeperdepths:waxed_weathered_copper_door",3.00,18.00
"Deeper Depths","deeperdepths:waxed_weathered_copper_trapdoor",3.00,18.00
"Deeper Depths","deeperdepths:waxed_weathered_cut_copper_stairs",3.00,18.00
"Deeper Depths","deeperdepths:waxed_weathered_lightning_rod",3.00,18.00
"Deeper Depths","deeperdepths:weathered_copper_bars",3.00,18.00
"Deeper Depths","deeperdepths:weathered_copper_door",3.00,18.00
"Deeper Depths","deeperdepths:weathered_copper_trapdoor",3.00,18.00
"Deeper Depths","deeperdepths:weathered_cut_copper_stairs",3.00,18.00
"Deeper Depths","deeperdepths:weathered_lightning_rod",3.00,18.00
"Deeper Depths","deeperdepths:white_candle",0.50,2.50
"Deeper Depths","deeperdepths:yellow_candle",0.50,2.50
"Defiled Lands","defiledlands:blastem",0.10,1.50
"Defiled Lands","defiledlands:conjuring_altar",3.00,45.00
"Defiled Lands","defiledlands:dirt_defiled",0.50,7.50
"Defiled Lands","defiledlands:glass_obscure",0.30,4.50
"Defiled Lands","defiledlands:grass_defiled",0.60,7.50
"Defiled Lands","defiledlands:gravel_defiled",0.60,9.00
"Defiled Lands","defiledlands:healing_pad",3.00,45.00
"Defiled Lands","defiledlands:hephaestite_block",5.00,90.00
"Defiled Lands","defiledlands:hephaestite_ore",3.00,45.00
"Defiled Lands","defiledlands:ravaging_decoration",2.00,180.00
"Defiled Lands","defiledlands:sand_defiled",0.50,7.50
"Defiled Lands","defiledlands:sandstone_defiled",0.80,12.00
"Defiled Lands","defiledlands:sandstone_defiled_stairs",0.80,12.00
"Defiled Lands","defiledlands:scarlite_block",5.00,90.00
"Defiled Lands","defiledlands:scarlite_ore",3.00,45.00
"Defiled Lands","defiledlands:scuronotte",0.00,0.00
"Defiled Lands","defiledlands:stone_defiled",1.50,90.00
"Defiled Lands","defiledlands:stone_defiled_bricks_stairs",1.50,90.00
"Defiled Lands","defiledlands:stone_defiled_decoration",1.50,90.00
"Defiled Lands","defiledlands:stone_defiled_slab",2.00,30.00
"Defiled Lands","defiledlands:stone_defiled_slab_double",2.00,30.00
"Defiled Lands","defiledlands:stone_defiled_stairs",1.50,90.00
"Defiled Lands","defiledlands:tenebra_door",3.00,67.50
"Defiled Lands","defiledlands:tenebra_leaves",0.20,1.00
"Defiled Lands","defiledlands:tenebra_log",3.00,45.00
"Defiled Lands","defiledlands:tenebra_planks",3.00,67.50
"Defiled Lands","defiledlands:tenebra_sapling",0.00,0.00
"Defiled Lands","defiledlands:tenebra_stairs",3.00,67.50
"Defiled Lands","defiledlands:umbrium_block",5.00,90.00
"Defiled Lands","defiledlands:umbrium_ore",3.00,45.00
"Defiled Lands","defiledlands:vilespine",0.10,1.50
"Defiled Lands","defiledlands:wood_defiled_slab",2.00,30.00
"Defiled Lands","defiledlands:wood_defiled_slab_double",2.00,30.00
"Depths of Madness","db:disappearing_spawner",-1.00,3000.00
"Depths of Madness","db:gold_chisle_brick",50.00,6000.00
"Depths of Madness","db:lighting_updater",0.00,0.00
"Depths of Madness","db:mega_structure_block",0.00,0.00
"Depths of Madness","db:temple_brick",50.00,6000.00
"Depths of Madness","db:temple_brick_slab_double",50.00,6000.00
"Depths of Madness","db:temple_brick_slab_half",50.00,6000.00
"Depths of Madness","db:temple_brick_stairs",50.00,6000.00
"Depths of Madness","db:temple_chisle_brick",50.00,6000.00
"Depths of Madness","db:temple_cobble",50.00,6000.00
"Depths of Madness","db:temple_cobble_slab_double",50.00,6000.00
"Depths of Madness","db:temple_cobble_slab_half",50.00,6000.00
"Depths of Madness","db:temple_gold_brick",50.00,6000.00
"Depths of Madness","db:temple_lamp",50.00,6000.00
"Depths of Madness","db:temple_pillar",50.00,6000.00
"Depths of Madness","db:temple_polish",50.00,6000.00
"Disenchanter","disenchanter:disenchantmenttable",5.00,6000.00
"Doggy Talents","doggytalents:dog_bath",3.00,15.00
"Doggy Talents","doggytalents:dog_bed",3.00,15.00
"Doggy Talents","doggytalents:food_bowl",5.00,15.00
"Dungeon Mobs","dungeonmobs:bladetrap",20.00,60.00
"Dungeon Mobs","dungeonmobs:lavarock",0.00,0.00
"Dungeons2!","dungeons2:basic_facade_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:basic_facade_cobblestone_mossy",2.00,30.00
"Dungeons2!","dungeons2:basic_facade_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:basic_facade_sandstone",1.50,30.00
"Dungeons2!","dungeons2:basic_facade_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:basic_facade_stone",1.50,30.00
"Dungeons2!","dungeons2:basic_facade_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:basic_facade_stonebrick_chiseled",1.50,30.00
"Dungeons2!","dungeons2:basic_facade_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:basic_facade_stonebrick_mossy",1.50,30.00
"Dungeons2!","dungeons2:coffer_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:coffer_cobblestone_mossy",2.00,30.00
"Dungeons2!","dungeons2:coffer_middle_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:coffer_middle_cobblestone_mossy",2.00,30.00
"Dungeons2!","dungeons2:coffer_middle_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:coffer_middle_sandstone",1.50,30.00
"Dungeons2!","dungeons2:coffer_middle_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:coffer_middle_stone",1.50,30.00
"Dungeons2!","dungeons2:coffer_middle_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:coffer_middle_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:coffer_middle_stonebrick_mossy",1.50,30.00
"Dungeons2!","dungeons2:coffer_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:coffer_sandstone",1.50,30.00
"Dungeons2!","dungeons2:coffer_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:coffer_stone",1.50,30.00
"Dungeons2!","dungeons2:coffer_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:coffer_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:coffer_stonebrick_mossy",1.50,30.00
"Dungeons2!","dungeons2:cornice_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:cornice_cobblestone_mossy",2.00,30.00
"Dungeons2!","dungeons2:cornice_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:cornice_sandstone",1.50,30.00
"Dungeons2!","dungeons2:cornice_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:cornice_stone",1.50,30.00
"Dungeons2!","dungeons2:cornice_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:cornice_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:cornice_stonebrick_mossy",1.50,30.00
"Dungeons2!","dungeons2:crown_molding_cobblestone",1.50,30.00
"Dungeons2!","dungeons2:crown_molding_cobblestone_mossy",1.50,7.50
"Dungeons2!","dungeons2:crown_molding_obsidianbrick",1.50,6000.00
"Dungeons2!","dungeons2:crown_molding_sandstone",1.50,30.00
"Dungeons2!","dungeons2:crown_molding_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:crown_molding_stone",1.50,30.00
"Dungeons2!","dungeons2:crown_molding_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:crown_molding_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:crown_molding_stonebrick_mossy",1.50,30.00
"Dungeons2!","dungeons2:deferred_dungeon_generator",0.00,0.00
"Dungeons2!","dungeons2:double_sill_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:double_sill_cobblestone_mossy",2.00,30.00
"Dungeons2!","dungeons2:double_sill_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:double_sill_sandstone",1.50,30.00
"Dungeons2!","dungeons2:double_sill_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:double_sill_stone",1.50,30.00
"Dungeons2!","dungeons2:double_sill_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:double_sill_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:double_sill_stonebrick_mossy",1.50,30.00
"Dungeons2!","dungeons2:flute_pillar_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:flute_pillar_cobblestone_mossy",2.00,30.00
"Dungeons2!","dungeons2:flute_pillar_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:flute_pillar_sandstone",1.50,30.00
"Dungeons2!","dungeons2:flute_pillar_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:flute_pillar_stone",1.50,30.00
"Dungeons2!","dungeons2:flute_pillar_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:flute_pillar_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:flute_pillar_stonebrick_mossy",1.50,30.00
"Dungeons2!","dungeons2:flute_thin_pillar_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:flute_thin_pillar_cobblestone_mossy",2.00,30.00
"Dungeons2!","dungeons2:flute_thin_pillar_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:flute_thin_pillar_sandstone",1.50,30.00
"Dungeons2!","dungeons2:flute_thin_pillar_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:flute_thin_pillar_stone",1.50,30.00
"Dungeons2!","dungeons2:flute_thin_pillar_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:flute_thin_pillar_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:flute_thin_pillar_stonebrick_mossy",1.50,30.00
"Dungeons2!","dungeons2:grate",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_base_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:half_pillar_base_cobblestone_mossy",2.00,30.00
"Dungeons2!","dungeons2:half_pillar_base_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:half_pillar_base_sandstone",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_base_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_base_stone",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_base_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_base_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_base_stonebrick_mossy",1.50,7.50
"Dungeons2!","dungeons2:half_pillar_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:half_pillar_cobblestone_mossy",2.00,30.00
"Dungeons2!","dungeons2:half_pillar_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:half_pillar_sandstone",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_stone",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_stonebrick_cracked",1.50,30.00
"Dungeons2!","dungeons2:half_pillar_stonebrick_mossy",1.50,30.00
"Dungeons2!","dungeons2:quarter_facade_cobblestone",2.00,30.00
"Dungeons2!","dungeons2:quarter_facade_cobblestone_mossy",1.50,30.00
"Dungeons2!","dungeons2:quarter_facade_obsidianbrick",50.00,6000.00
"Dungeons2!","dungeons2:quarter_facade_sandstone",1.50,30.00
"Dungeons2!","dungeons2:quarter_facade_smooth_sandstone",1.50,30.00
"Dungeons2!","dungeons2:quarter_facade_stone",1.50,30.00
"Dungeons2!","dungeons2:quarter_facade_stonebrick",1.50,30.00
"Dungeons2!","dungeons2:quarter_facade_stonebrick_chiseled",1.50,30.00
"Dungeons2!","dungeons2:quarter_facade_stonebrick_cracked",1.50,30.00
