"ID","Name","Description","Parent"
"ee:craft_end_game_gear","[Those who follow]","Craft the best end game gear the End can offer!","ee:find_soul"
"ee:craft_guidebook","[Furthering Research]","Craft a Guide Book, it'll be a value to traversing the End","ee:root"
"ee:craft_guilded_shield","[Magic Tank]","Only the best of shields that will do some offensive damage as well","ee:kill_guilder"
"ee:craft_infused_crystal","[A Part of the puzzle]","Craft one of the most important components to end game gear","ee:find_core"
"ee:craft_infused_pickaxe","[Only the best upgrade!]","Craft an infused Pickaxe","ee:craft_infused_crystal"
"ee:craft_keyhole","[Wireless redstone you say?]","Craft an Ashed Keyhole, useful for wirelessly activating other machines","ee:craft_ash_brick"
"ee:craft_lamp","[Light up the Darkness]","Some lamps might be useful for your base decor","ee:craft_ash_brick"
"ee:craft_memory_stone","[Underlying Evil]","Craft a Memorium Stone","ee:find_soul"
"ee:craft_mini_nuke","[Who Hurt You?]","Craft a Mini-Nuke.","ee:find_soul"
"ee:craft_trap","[Mob Farmer 9000]","Craft a Ashed Trap Block","ee:craft_ash_brick"
"ee:craft_trinket","[The Medallion Worth a Thousand Eyes]","Craft a Medallion, it is said to give alternative uses to the Lamented Eye","ee:find_purple"
"ee:find_arena_key","[The Arena Awaits!]","Find a Tier One Barrend Arena key.","ee:craft_guidebook"
"ee:find_coin","[The End's Secrets]","Find an Avalon's Coin","ee:find_purple"
"ee:find_cordium","[The Depths of the Wastelands]","Discover the new ore in the Depths of the Wastelands.","ee:find_red"
"ee:find_core","[The Key to All that creates]","It seems that only Ashed Parasites have the capability of digging these up?","ee:find_red"
"ee:find_purple","[Hollow Purple]","Mostly found in the End Vaults, but rarely seen in the Lamented Islands","ee:root"
"ee:find_red","[The End's Shadow]","Into the Wastelands, break the Red Crystals...","ee:root"
"ee:find_soul","[A Lonely Soul]","Obtain the Soul of the King","ee:kill_king"
"ee:find_turium","[Best PvP Item Ever!]","Discover a new food source found in the End Vaults or rarely on the surface","ee:root"
"ee:kill_avalon","[Slay the Avalon]","located on the surface surrounded by obsidian pillars.","ee:find_coin"
"ee:kill_barrend_golem","[Long Ways Up]","Defeat the being that has taken over the Ashed Towers.","ee:kill_knights"
"ee:kill_chomper","[Fine I'll let you sleep]","Slay a Depths Chomper","ee:find_cordium"
"ee:kill_constructor","[Old Remnants]","Slay a Constructor, maybe try a pickaxe?","ee:root"
"ee:kill_end_bug","[Creepy Crawly]","Slay an Ashed Parasite","ee:find_red"
"ee:kill_guilder","[You do what with blocks?]","Slay a Ancient Guilder, they may have some useful drops","ee:root"
"ee:kill_king","[The Dark Fortress]","Atop the fortress is the one who casts the shadow. Good luck.","ee:kill_knights"
"ee:kill_knights","[Knight Slayer!]","Acquire a Dark Ingot by slaying End Knights.","ee:find_red"
"ee:kill_lamentor","[Those Who Ruled]","Slay the elite warrior of a times past in the Lamented Islands.","ee:kill_constructor"
"ee:kill_lidoped","[Sweet lil guy]","Slay a Lidoped to unlock it's entries.","ee:kill_seeker_prime"
"ee:kill_seeker","[Uh what are you exactly?]","Slay an End Seeker, exclusive to the End Vaults.","ee:root"
"ee:kill_seeker_prime","[Conqueror of the Vaults]","Relish the threat that lies within the lower level of the End Vaults.","ee:kill_seeker"
"ee:kill_stalker","[Eyes on the prize!]","Slay an End Stalker, with best caution of course.","ee:find_red"
"ee:kill_ultra_knight","[What The Crystal Does]","Slay a Fell Knight, can be found in the Fortress or rarely in other structures.","ee:kill_knights"
"ee:root","[End Expansion]","Discover the End's new mysteries.","-"
"environs:environs/cyan","[Peculiar Mushrooms II]","Collect a cyan mushroom block with a silk-touch tool","environs:environs/mushroomforest"
"environs:environs/discover_all_environs_biomes","[Adventuring Time II]","Discover every Environs++ biome","environs:environs/endforest"
"environs:environs/emeraldcliffs","[Where's the Jade?]","Visit the Emerald Cliffs biome","environs:environs/wasteland"
"environs:environs/endforest","[In the End... Wait No]","Visit both of the rare End Forest biomes","environs:environs/icyhills"
"environs:environs/endfragment","[Fragments of The Past]","Obtain an end fragment","environs:environs/wasteland"
"environs:environs/icyhills","[No More Snow Golems!]","Visit the Icy Hills biome","environs:environs/mushroomforest"
"environs:environs/mushroomforest","[Peculiar Mushrooms]","Visit the Mushroom Rainforest biome","environs:environs/emeraldcliffs"
"environs:environs/root","[Environs++]","Mod by RollingThunder_","-"
"environs:environs/wasteland","[For Some, a Barren Wasteland]","Visit the Wasteland biome","environs:environs/root"
"exoticbirds:eb/craft_book","[Birdwatcher]","Craft the bird encyclopedia","exoticbirds:eb/root"
"exoticbirds:eb/craft_identifier","[Beginner Oology!]","Craft an egg identifier","exoticbirds:eb/root"
"exoticbirds:eb/craft_incubator","[Incubation Inspiration]","Craft an egg incubator","exoticbirds:eb/root"
"exoticbirds:eb/obtain_phoenixegg","[Egg-citing discoveries!]","Identify a phoenix egg","exoticbirds:eb/craft_identifier"
"exoticbirds:eb/place_nest","[Nest Builder]","Craft and place an empty nest","exoticbirds:eb/root"
"exoticbirds:eb/place_phoenixegg","[An Egg from the Flames]","Place down a Phoenix egg","exoticbirds:eb/obtain_phoenixegg"
"exoticbirds:eb/root","[Wonder-fowl!]","Install the Exotic Birds mod","-"
"exoticbirds:eb/shoot_seagull","[Pesky Seagulls]","Shoot a seagull out of the sky using a bow","exoticbirds:eb/craft_book"
"exoticbirds:eb/tame_pelican","[Peli-yes-I-can!]","Tame a pelican using cooked fish","exoticbirds:eb/craft_book"
"explorercraft:explorercraft/bamboo1","[Bamboo Planks!]","Six flat pieces for a floor!","explorercraft:explorercraft/bamboo_forest"
"explorercraft:explorercraft/bamboo2","[Bamboo Wall!]","Six stacked pieces for a wall!","explorercraft:explorercraft/bamboo1"
"explorercraft:explorercraft/bamboo_forest","[Bamboo Forest Discovered!]","A vast sea of bamboo!","explorercraft:explorercraft/exploring_time"
"explorercraft:explorercraft/banner_heart","[Heart of Wales]","Burn the heart onto a banner!","explorercraft:explorercraft/dragon_heart"
"explorercraft:explorercraft/banner_leek","[Icon of Wales]","Smug a leek onto a banner!","explorercraft:explorercraft/leek"
"explorercraft:explorercraft/banner_slate","[Map of Wales]","Smash slate onto a banner!","explorercraft:explorercraft/slate"
"explorercraft:explorercraft/basalt","[Basalt Discovered!]","Forged in the fires of Mordor!","explorercraft:explorercraft/root"
"explorercraft:explorercraft/cawl","[Craft Cawl!]","Create a majestic broth!","explorercraft:explorercraft/leek"
"explorercraft:explorercraft/dragon_heart","[Heart of Y Ddraig Goch!]","Flaming Heart of Wales!","explorercraft:explorercraft/slate"
"explorercraft:explorercraft/dragon_shield","[Shield of Cmyru]","Pride of Wales!","explorercraft:explorercraft/banner_heart"
"explorercraft:explorercraft/exploring_time","[Exploring Time!]","Discover the hidden biomes!","explorercraft:explorercraft/root"
"explorercraft:explorercraft/forested_mountain","[Forested Mountains Discovered!]","A glorious mountain to traverse!","explorercraft:explorercraft/exploring_time"
"explorercraft:explorercraft/gem_hunting","[Shiny Things!]","Discover the hidden gems!","explorercraft:explorercraft/root"
"explorercraft:explorercraft/leek","[Leeks on the hills!]","Can cure a cold?!","explorercraft:explorercraft/snowdonia"
"explorercraft:explorercraft/mine_amethyst","[Treasure of the Earth]","Discovered Amethyst!","explorercraft:explorercraft/gem_hunting"
"explorercraft:explorercraft/mine_jade","[Mineral of the East!]","Discovered Jade!","explorercraft:explorercraft/gem_hunting"
"explorercraft:explorercraft/mine_ruby","[Jewel of the Mountain]","Discovered Ruby!","explorercraft:explorercraft/gem_hunting"
"explorercraft:explorercraft/rice","[Rice Rice Baby!]","Make a tasty bowl of rice!","explorercraft:explorercraft/bamboo_forest"
"explorercraft:explorercraft/root","[Explorercraft]","Let the exploration begin!","-"
"explorercraft:explorercraft/slate","[Slate Discovered!]","Welcome to the Valleys!","explorercraft:explorercraft/snowdonia"
"explorercraft:explorercraft/snowdonia","[Snowdonia Discovered!]","The Land of Song!","explorercraft:explorercraft/exploring_time"
"explorercraft:explorercraft/tatami","[Nobility Awaits!]","Craft Tatami mats!","explorercraft:explorercraft/rice"
"explorercraft:explorercraft/welshcakes","[Make Welsh cakes!]","Find Dried Fruits!","explorercraft:explorercraft/snowdonia"
"explorercraft:explorercraft/welshrarebit","[Craft Welsh Rarebit!]","Ooooh that cheesy goodness!?","explorercraft:explorercraft/leek"
"familiarfauna:recipes/tools/bug_habitat","familiarfauna:recipes/tools/bug_habitat","<null>","-"
"familiarfauna:recipes/tools/bug_net","familiarfauna:recipes/tools/bug_net","<null>","-"
"farlanders:buy_fire_wand","[Wands of Destruction]","Buy a Mystic Wand from a Mystic Enderminion.","farlanders:tame_enderminion"
"farlanders:craft_nightfall_sword","[It's Cutting Edge!]","Obtain a Nightfall Sword.","farlanders:kill_mystic_enderman"
"farlanders:kill_classic_enderman","[This is the End]","Slay a Classic Enderman.","farlanders:root"
"farlanders:kill_mystic_enderman","[Abra Kadabra]","The Mystic Enderman dropped a Mystic Wand!","farlanders:kill_classic_enderman"
"farlanders:obtain_end_portal_frame","[Alternative Ending]","Obtain an End Portal Frame.","farlanders:kill_classic_enderman"
"farlanders:obtain_full_nightfall","[Among Endermen]","Obtain all the pieces of the Nightfall Armor.","farlanders:craft_nightfall_sword"
"farlanders:recipes/endumium_block","farlanders:recipes/endumium_block","<null>","minecraft:recipes/root"
"farlanders:recipes/endumium_crystal","farlanders:recipes/endumium_crystal","<null>","minecraft:recipes/root"
"farlanders:recipes/nightfall_boots","farlanders:recipes/nightfall_boots","<null>","minecraft:recipes/root"
"farlanders:recipes/nightfall_chestplate","farlanders:recipes/nightfall_chestplate","<null>","minecraft:recipes/root"
"farlanders:recipes/nightfall_helmet","farlanders:recipes/nightfall_helmet","<null>","minecraft:recipes/root"
"farlanders:recipes/nightfall_leggings","farlanders:recipes/nightfall_leggings","<null>","minecraft:recipes/root"
"farlanders:recipes/nightfall_sword","farlanders:recipes/nightfall_sword","<null>","minecraft:recipes/root"
"farlanders:root","[The Farlanders Mod]","A mod full of strange creatures.","-"
"farlanders:tame_enderminion","[Leader of the Minions]","Tame an Enderminion.","farlanders:root"
"farmersdelight:main/craft_knife","[Hunt and Gather]","Craft a Knife to scavenge extra goods from plants and animals","farmersdelight:main/root"
"farmersdelight:main/eat_comfort_food","[Comforting!]","Warm bowl meals will keep you healing steadily, no matter how hungry you are!","farmersdelight:main/place_cooking_pot"
"farmersdelight:main/eat_nourishing_food","[Nourishing!]","Plated meals will prevent you from getting exhausted or hungry for a while!","farmersdelight:main/eat_comfort_food"
"farmersdelight:main/get_fd_seed","[Crops of the Wild]","Four new crops may be found in the wild, across many climates... or maybe in a chest somewhere.","farmersdelight:main/root"
"farmersdelight:main/get_ham","[Wild Butcher]","Use a Knife to extract Ham from Pigs or Hoglins","farmersdelight:main/craft_knife"
"farmersdelight:main/get_mushroom_colony","[Fungus Among Us]","Shear a fully mature Mushroom Colony. To grow them like this, you'll need a very rich soil...","farmersdelight:main/get_fd_seed"
"farmersdelight:main/get_rich_soil","[Plant Food]","Organic Compost slowly decays into Rich Soil, an upgrade for your farms!","farmersdelight:main/place_organic_compost"
"farmersdelight:main/harvest_ropelogged_tomato","[Tall-mato]","Hang some rope above a tomato crop to make it grow taller","farmersdelight:main/get_fd_seed"
"farmersdelight:main/harvest_straw","[Grasping at Straws]","Harvest grass, wheat or rice with a Knife to collect Straw","farmersdelight:main/craft_knife"
"farmersdelight:main/hit_raider_with_rotten_tomato","[Boo! Hiss!]","Throw a Rotten Tomato at one of these pesky raiders!","farmersdelight:main/harvest_ropelogged_tomato"
"farmersdelight:main/master_chef","[Master Chef]","Eat a course of every meal available!","farmersdelight:main/place_feast"
"farmersdelight:main/obtain_netherite_knife","[If You Can't Take the Heat...]","Spend a whole Netherite Ingot to upgrade your knife! Or get out of the kitchen.","farmersdelight:main/use_cutting_board"
"farmersdelight:main/place_campfire","[Stoked Up]","Place down a Stove to cook some food","farmersdelight:main/root"
"farmersdelight:main/place_cooking_pot","[Dinner's Served!]","Put down a Cooking Pot and start preparing meals!","farmersdelight:main/place_campfire"
"farmersdelight:main/place_feast","[A Glorious Feast]","Some meals are big enough to be placed down and shared with friends!","farmersdelight:main/eat_nourishing_food"
"farmersdelight:main/place_organic_compost","[Advanced Composting]","Place down some Organic Compost. It composts better with sun, water and mushrooms!","farmersdelight:main/harvest_straw"
"farmersdelight:main/place_skillet","[Sizzling Hot!]","Sneak to place your Skillet down as a block","farmersdelight:main/use_skillet"
"farmersdelight:main/plant_all_crops","[Crop Rotation]","Cultivate every food-related plant you can find, such as vegetables, fruits, fungi or roots!","farmersdelight:main/plant_rice"
"farmersdelight:main/plant_rice","[Dipping Your Roots]","Plant grains of Rice in shallow water or beside the water's edge","farmersdelight:main/get_fd_seed"
"farmersdelight:main/root","[Farmer's Delight]","A world of flavor awaits you!","-"
"farmersdelight:main/use_cutting_board","[Watch Your Fingers]","With a tool in hand, use a Cutting Board to break down an item","farmersdelight:main/craft_knife"
"farmersdelight:main/use_skillet","[Portable Cooking]","Skillets let you cook on the go. Stand near heat, then hold food in your other hand!","farmersdelight:main/place_campfire"
"farmersdelight:recipes/building_blocks/cabbage_crate","farmersdelight:recipes/building_blocks/cabbage_crate","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/onion_crate","farmersdelight:recipes/building_blocks/onion_crate","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/organic_compost_from_rotten_flesh","farmersdelight:recipes/building_blocks/organic_compost_from_rotten_flesh","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/organic_compost_from_tree_bark","farmersdelight:recipes/building_blocks/organic_compost_from_tree_bark","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/pumpkin_from_slices","farmersdelight:recipes/building_blocks/pumpkin_from_slices","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/rice_bag","farmersdelight:recipes/building_blocks/rice_bag","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/rice_bale","farmersdelight:recipes/building_blocks/rice_bale","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/straw_bale","farmersdelight:recipes/building_blocks/straw_bale","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/tatami","farmersdelight:recipes/building_blocks/tatami","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/tatami_block_from_full","farmersdelight:recipes/building_blocks/tatami_block_from_full","<null>","minecraft:recipes/root"
"farmersdelight:recipes/building_blocks/tomato_crate","farmersdelight:recipes/building_blocks/tomato_crate","<null>","minecraft:recipes/root"
"farmersdelight:recipes/combat/diamond_knife","farmersdelight:recipes/combat/diamond_knife","<null>","minecraft:recipes/root"
"farmersdelight:recipes/combat/flint_knife","farmersdelight:recipes/combat/flint_knife","<null>","minecraft:recipes/root"
